# g       S2(n=1)-ln(N) for      \Lambda/\rho_0= 2.6, 2.5, 2.4, 2.3, 2.2, 2.1, 2.0, 1.9, 1.8, 1.7, 1.6
0.	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15	-1.110223024625156e-15
0.0025	0.003753597091717537	0.0036089233966932074	0.0034630006330414295	0.0033158634981389446	0.0031675538187954807	0.0030181212752689213	0.00286762414295714	0.0027161300341434795	0.002563716617263181	0.0024104722876527825	0.0022564967646157446
0.005	0.007480452243933582	0.007192129853128876	0.006901325101044687	0.006608107574872878	0.006312561093815298	0.006014785147137955	0.005714896363903933	0.005413029977698487	0.005109341239245068	0.0048040067219421905	0.00449722546597049
0.0075	0.011180908335913245	0.010749949049899966	0.010315289472633443	0.009877034272937315	0.009435309430007007	0.008990264376155495	0.008542074181714307	0.008090941724917016	0.007637099773089011	0.0071808128884212645	0.006722379070784649
0.01	0.01485530363935125	0.014282706243239502	0.013705205582989936	0.013122941600167805	0.012536082603415894	0.011944828107170626	0.011349411719612033	0.010750104000811478	0.010147215188843584	0.009541097672615927	0.008932148086741814
0.0125	0.018503971860536508	0.017790722306130158	0.017071381073764033	0.01634612356805252	0.015615160598231164	0.014878741904720357	0.014137159738754035	0.013390752392791675	0.012639907549012081	0.011885065287367977	0.011126720587504952
0.015	0.022127242183011694	0.021274313769835376	0.020414119433329745	0.019546870230575487	0.01867281964406776	0.01779226778860757	0.016905565671955503	0.016013119382398584	0.015115394038166363	0.014212917300200254	0.013306282237731318
0.0175	0.025725439299742345	0.024733792865805713	0.023733720037365773	0.02272546772332394	0.021709332253459643	0.02068566426963511	0.019654873657528233	0.018617434377113905	0.01757388899259974	0.016524852660701313	0.015471016318080004
0.02	0.029298883498524546	0.028169467561652412	0.02703047818971722	0.02588219830282456	0.024724967259532084	0.0235591863854781	0.02238532457321966	0.021203923742233014	0.020015603930011068	0.018821067727906482	0.01762110375020007
0.0225	0.03284789064559026	0.03158164162786951	0.03030468516088015	0.02901734038608342	0.02771998985383233	0.02641308573667077	0.0250971560702227	0.023772810832775108	0.022440747579198065	0.02110175629767365	0.01975672312168727
0.025	0.03637277226824755	0.034970614645752636	0.033556628239477686	0.03213116859012673	0.030694661624287696	0.029247610522682113	0.02779060260724395	0.02632431602542435	0.024849525909759144	0.023367109630033363	0.02187805071100246
0.0275	0.03987383559014302	0.038336682072842396	0.036786590759097654	0.035223953772496985	0.033649240593271325	0.03206300557806393	0.03046589548461061	0.028858656750474207	0.027242142161767482	0.02561731647650373	0.023985260512341178
0.03	0.04335138357597526	0.04168013528080051	0.03999485214941672	0.038295963070329966	0.036583981257037726	0.034859512408643455	0.03312326287839369	0.03137604752377131	0.0296187968754295	0.027852563107368004	0.02607852426044747
0.0325	0.04680571497641862	0.04500126159884019	0.04318168797573688	0.04134745994098534	0.039499134618884706	0.03763736922775209	0.03576292987453615	0.033876699978637084	0.03197968792069871	0.030073033338887827	0.028158011455358962
0.035	0.050237124373228824	0.048300344357293835	0.04634736998089322	0.04437870420205629	0.04239494823479991	0.0403968109924551	0.03838511850296661	0.03636082289775223	0.03432501052683695	0.03227890856045977	0.030223889387081534
0.0375	0.05364590222449847	0.05157766293129723	0.049492166127252206	0.047389952071551125	0.04527166624689645	0.04313806944191995	0.04099004777167908	0.03882862224499549	0.03665495731191471	0.034470367761694425	0.03227632316017949
0.04	0.057032334910030694	0.05483349278455222	0.0526163406387489	0.0503814562081015	0.048129529422850516	0.04586137312522382	0.04357793370077477	0.04128030119721829	0.03896971831223585	0.036647587559411006	0.034315475718280274
0.0425	0.06039670477679814	0.05806810551315073	0.05572015404296192	0.05335346575116816	0.050968775194137304	0.048566947449855624	0.046148989356435424	0.04371606017594797	0.041269481011677975	0.038810742224541915	0.03634150786847836
0.045	0.0637392901844664	0.0612817688894262	0.058803863213184836	0.056306226361231664	0.05378963769422702	0.05125501470974414	0.048703424884827165	0.04613609687900353	0.04355443037093805	0.040960003708936585	0.0383545783056429
