# M=20, N=10, max=1, PBC
# U/t E0/t S1(n=5) S2(n=5) S3(n=5)
-0.030000000019365026 -12.87383842188467 0.0005084040029226244 8.581235424820477e-5 6.435972350882224e-5
-0.03399783599981374 -12.885723983171422 0.0006396237476620215 0.000110298405180842 8.272455924007716e-5
-0.03852842839747091 -12.899203225571743 0.0008044153011672606 0.00014178726632962935 0.00010634169605427957
-0.04366277297140841 -12.914491320927509 0.001011283169481736 0.00018228900639272183 0.00013671881122423457
-0.04948132646069453 -12.931832915033258 0.0012708628434134894 0.00023439405666092483 0.00017579893582198025
-0.05607526736593459 -12.951506285122754 0.001596448674442641 0.000301442365125304 0.00022608737348495112
-0.06354792474407148 -12.973828117812927 0.0020046511249303123 0.00038774260017060413 0.0002908161911534535
-0.07201639740609499 -12.99915900960382 0.0025162148900657044 0.0004988565692372049 0.000374157678256104
-0.08161338889097945 -13.027909811416952 0.0031570370938824865 0.0006419687838974397 0.00048150176033701086
-0.09248928697044942 -13.0605489623951 0.003959434415873098 0.0008263674521300501 0.0006198171393592133
-0.10481452027104377 -13.097610987433738 0.004963720135746641 0.0010640716766960878 0.0007981223467306009
-0.11878222894246263 -13.139706369172378 0.0062201674081450165 0.0013706510771989144 0.001028101540509141
-0.13461129122238077 -13.187533050423138 0.007791454544107346 0.001766299547096395 0.0013249116080169543
-0.15254975332491796 -13.24188987988448 0.00975571298473632 0.0022772459932882683 0.0017082431679078525
-0.17287871640016 -13.303692386013998 0.012210330817471693 0.002937613972028963 0.002203720162234468
-0.1959167414745673 -13.373991355919621 0.015276706691664366 0.0037918824669658235 0.0028447534654798545
-0.22202484139902437 -13.453994814687135 0.01910620459659018 0.0048981565894363754 0.003675007133620234
-0.2516121380298737 -13.545094154956518 0.023887634804292013 0.006332537122583304 0.004751697311648151
-0.28514227329267855 -13.648895369972099 0.029856688982211388 0.008194992871239926 0.006150032162305585
-0.323140674592031 -13.76725661494513 0.037307901700573076 0.010617307217242633 0.007969229992038862
-0.36620278841858406 -13.902333689919049 0.046609918457897415 0.01377391771672265 0.010340743210117687
-0.4150034111764321 -14.056635546072464 0.05822515907157744 0.01789683933631192 0.013439601405052848
-0.4703072634477366 -14.233092635383795 0.07273543880278677 0.023296430510805877 0.017500221181861342
-0.5329809733965386 -14.4351419633067 0.0908758614343288 0.03039064731723773 0.022838698763542276
-0.6040066570953335 -14.666834257034242 0.11358053607688845 0.03974683876485763 0.02988463690243215
-0.6844973085822526 -14.932971069537908 0.14204578403067902 0.0521424138166946 0.039227154576419565
-0.7757142408157198 -15.239283545261813 0.17782026339013868 0.06865445001644499 0.051682109892983163
-0.8790868508316444 -15.59267127054839 0.22293845824895797 0.09079447836433907 0.06839072200156604
-0.9962350188291619 -16.001531932523456 0.28012793445702044 0.12071459913135207 0.0909621441932531
-1.1289944921854067 -16.47623715112931 0.35315089562908764 0.16152529238769375 0.12166497935097453
-1.2794456521745317 -17.02986512044589 0.4474135990368433 0.21777566177675478 0.16361033069704245
-1.4499461141742076 -17.679445446943745 0.5711931417357743 0.2960921410847055 0.22053057787380226
-1.5 -17.87506332680593 0.6114826993301126 0.3222783696305189 0.2389376025687442
-1.5390625 -18.029403688963434 0.6443373490781115 0.34376033263695227 0.25371224554121596
-1.578125 -18.18528323263478 0.6785266516520094 0.36616486771346324 0.26874799310900066
-1.6171875 -18.342772927882564 0.7141578307661938 0.38948846109485213 0.28392285217739577
-1.6431676722147313 -18.448449280914332 0.7387175376704995 0.405503587383655 0.29401593221635913
-1.65625 -18.501954272942918 0.751362025368981 0.413717762027785 0.2990774747620346
-1.6953125 -18.662922051606618 0.7903030605843115 0.4388284183964659 0.3140081927261642
-1.734375 -18.82578819700947 0.8311909110865097 0.4647855631456528 0.3284611602894376
-1.7734375 -18.99068738858906 0.8743034031931067 0.4915484660333105 0.34213053116553116
-1.8125 -19.157785486415197 0.9200229826182227 0.5190849730820251 0.35466695813759674
-1.8515625 -19.327292858821597 0.968901397554701 0.5474086467714958 0.3657101014600448
-1.8621381668030597 -19.373633226144886 0.9827777622830194 0.555226126733408 0.36840181292856666
-1.890625 -19.499486688052507 1.021780242361082 0.5766696649866869 0.37497641312056373
-1.9296875 -19.67475101535965 1.08003106934936 0.607379200888019 0.382479647233688
-1.96875 -19.85365508459248 1.1460688027652584 0.6409896504359072 0.3890980007306917
-2.0078125 -20.037123365172263 1.2245208333631732 0.6815114482164901 0.3981576322550575
-2.046875 -20.226849486316215 1.3248697812160621 0.7403803309218935 0.420370239101703
-2.0859375 -20.426380132614916 1.4653607374228503 0.8502952751711526 0.4897532600486372
-2.110288932103281 -20.558866075017633 1.5805109899058705 0.9730648520595411 0.5927539641516555
-2.125 -20.643272695467804 1.6538651962693534 1.071579650674134 0.6892239719864799
-2.1640625 -20.886990660506147 1.7872513805556371 1.3366622719797387 1.0169721100524152
-2.203125 -21.156382121254257 1.8110591773400682 1.4740758033667758 1.2493769869991702
-2.2421875 -21.442865002095147 1.7984897305060388 1.5231957258394582 1.353880314863967
-2.28125 -21.740380376373412 1.781908240142661 1.5406047873596522 1.3991008140202634
-2.3203125 -22.04555984622432 1.7675265446541593 1.5466360326238933 1.4200681570225218
-2.359375 -22.356402083856256 1.755936156199076 1.5482281148961317 1.430432276446708
-2.3915085659852595 -22.61542844964038 1.7481966123466854 1.5481192882490413 1.435064608388152
-2.3984375 -22.67161766156234 1.7467082425309046 1.5480067233551944 1.4357804102615352
-2.4375 -22.990324366623934 1.7393234652271135 1.5470555925334608 1.438598011847657
-2.4765625 -23.311890801168413 1.733351178101084 1.545847573162316 1.4400743605938855
-2.515625 -23.635848779918366 1.728463630003339 1.5445941763534972 1.4408134351849826
-2.5546875 -23.961840967168186 1.724416896254068 1.5433888953103319 1.4411371681267546
-2.59375 -24.289587977353552 1.7210296143313402 1.5422700445240336 1.4412240183637683
-2.6328125 -24.618866859544873 1.7181659299538374 1.5412497352584618 1.441176066482587
-2.671875 -24.94949654967796 1.7157229707718678 1.540327736415362 1.4410531400653905
-2.7102038655344476 -25.27508533539922 1.7136586053388303 1.539513041072511 1.4408941819504184
-2.7109375 -25.281327750327016 1.713621900381633 1.5394982684546088 1.4408909198848905
-2.75 -25.61423571471638 1.7118015671200055 1.5387533711919685 1.4407109049680544
-2.7890625 -25.94811498883747 1.71021397817991 1.5380845646773356 1.4405260744896689
-2.828125 -26.28287550598386 1.7088210477462074 1.5374836437319255 1.4403441950866531
-2.8671875 -26.61843963556825 1.7075922362649516 1.5369430287892722 1.440169799783165
-2.90625 -26.954739918305762 1.706502817388495 1.5364558901588135 1.4400053968503732
-2.9453125 -27.291717303660622 1.705532591199435 1.5360161589392494 1.439852221373723
-2.984375 -27.629319760632242 1.7046649180816145 1.5356184840869895 1.4397107093989874
-3.0234375 -27.96750117003716 1.703885985494094 1.5352581668716958 1.4395808005719681
-3.0625 -28.30622043183003 1.7031842457640396 1.534931088880561 1.43946213297958
-3.0713688829008103 -28.38319544239198 1.7030346362697681 1.5348610756093475 1.4394367029017578
-3.1015625 -28.64544073867637 1.702549980795263 1.5346336416450903 1.4393541692545355
-3.140625 -28.985128979494934 1.7019749619313735 1.5343626616236943 1.4392562783105793
-3.1796875 -29.325255245645224 1.7014521818639619 1.5341153719664744 1.4391677881443776
-3.21875 -29.665792418958837 1.700975641597835 1.5338893312951987 1.4390880196202422
-3.2578125 -30.006715825603443 1.7005401798635305 1.5336823891395275 1.4390163076811602
-3.296875 -30.348002943339157 1.7001413355324448 1.5334926474157564 1.4389520142230383
-3.3359375 -30.68963315241094 1.6997752358930676 1.5333184272487266 1.438894535439104
-3.375 -31.031587522359516 1.6994385053462606 1.533158240446304 1.4388433055101384
-3.4140625 -31.373848628597607 1.6991281903367499 1.5330107649856384 1.4387977979002802
-3.453125 -31.716400393807916 1.6988416972814004 1.5328748239391095 1.4387575251083389
-3.4806631836129913 -31.958058261513685 1.6986527934489466 1.5327853470165378 1.4387320346072405
-3.4921875 -32.059227950163084 1.6985767409676154 1.532749367338977 1.4387220374486525
-3.53125 -32.40231751910974 1.6983313014384809 1.5326334565490578 1.4386909212495116
-3.5703125 -32.74565630604519 1.6981035877940815 1.5325262507737145 1.4386637967301281
-3.609375 -33.089232407686524 1.6978920076633202 1.5324269953895877 1.4386403157305523
-3.6484375 -33.433034730303255 1.6976951413433898 1.5323350118334345 1.4386201594097123
-3.6875 -33.77705291729413 1.697511719807486 1.5322496888197348 1.438603035985766
-3.7265625 -34.121277284829524 1.6973406059258949 1.532170474697038 1.438588678565364
-3.765625 -34.465698764488124 1.6971807783740687 1.532096870780622 1.4385768430889962
-3.8046875 -34.81030885197734 1.6970313177933818 1.5320284255243894 1.4385673064069318
-3.84375 -35.15509956116709 1.6968913948493984 1.531964729415189 1.4385598644913156
-3.8828125 -35.500063382778436 1.6967602598954432 1.5319054104907632 1.438554330784486
-3.921875 -35.84519324716345 1.696637233998092 1.5318501303966645 1.4385505346795213
-3.94450053368929 -36.0451704837468 1.6965694397830342 1.5318198362277045 1.4385490686951963
-3.9609375 -36.19048249069192 1.6965217011209477 1.5317985809105084 1.438548320127139
-4.0 -36.53592482532701 1.6964131013006218 1.5317504808719073 1.4385475443614117
-4.470149405299391 -40.70372384504595 1.6955002449494785 1.5313663962675692 1.438612601947189
-5.065846875931114 -46.00413948436662 1.6949271503075662 1.5311610569363063 1.4387757824938046
-5.740927705896719 -52.02799071322181 1.6946123901575767 1.5310784088703064 1.4389665607589919
-6.505970616862512 -58.86877321922709 1.6944375298338548 1.531056013741252 1.4391514449528655
-7.372964063630702 -66.63312049908116 1.6943403297652306 1.5310620031087607 1.4393164315293676
-8.355494096867755 -75.44234081612014 1.6942868642594187 1.5310800119878678 1.4394572057879111
-9.468957260645173 -85.43424163065983 1.6942581708529154 1.531101750436842 1.4395740859836579
-10.730801860961929 -96.76524342794806 1.6942434768213719 1.5311231880992757 1.4396694125607281
-12.160801385999516 -109.61280271836449 1.6942366070937256 1.5311425401662273 1.4397462167529822
-13.781364362688091 -124.17817503607623 1.6942340132427463 1.5311591868033174 1.439807565318291
-15.617885505130227 -140.68955720895178 1.6942336640392606 1.531173089730773 1.4398562627402
-17.699143657484708 -159.40565577877675 1.6942344094233368 1.5311844784715163 1.4398947399727104
-20.057752767196323 -180.6197360589203 1.6942356113336743 1.5311936843943936 1.4399250373664847
-22.730672955459028 -204.6642143893548 1.6942369278227147 1.5312010559726588 1.4399488319561806
-25.75978969354196 -231.91586498591334 1.69423818640655 1.5312069184178867 1.4399674826001236
-29.192570160847232 -262.8017226118452 1.694239309827168 1.5312115571697769 1.4399820792916929
-33.0828070700297 -297.80577332969006 1.6942402727534045 1.5312152138077257 1.4399934899956843
-37.491461615144175 -337.47653802181765 1.6942410767776916 1.531218088054377 1.4400024021670133
-42.48761875207367 -382.4356674105689 1.6942417362124722 1.5312203424210926 1.4400093581094868
-48.149569780773135 -433.3876831940148 1.6942422702297977 1.5312221076681967 1.4400147843306463
-54.56603919372133 -491.13101789632833 1.6942426986930315 1.531223488161083 1.4400190154972572
-61.837575015668676 -556.5705263983466 1.694243040104853 1.5312245667044042 1.4400223137509531
-70.07812442172732 -630.7316651859387 1.6942433107403811 1.5312254087056756 1.440024884148694
-79.4168193242173 -714.7765614943917 1.6942435244228076 1.5312260656582648 1.4400268869275
-89.99999990895753 -810.0222241470242 1.6942436926237168 1.531226577998722 1.4400284472007403
