# M=20, N=10, max=1, PBC
# U/t E0/t S1(n=5) S2(n=5) S3(n=5)
0.030000000019365026 -12.696427963590763 0.0005028159871391935 8.476647652777558e-5 6.357531298828434e-5
0.03852842839747091 -12.671357659849273 0.0007931319781029345 0.00013957172512668592 0.00010468003235430956
0.04948132646069453 -12.639213725007538 0.0012481335706100438 0.00022970061996030466 0.00017227883109605102
0.06354792474407148 -12.59801975042424 0.0019589839776674722 0.00037779949024852044 0.0002833587638564339
0.08161338889097945 -12.545259681045998 0.003065545364383304 0.0006209025578209904 0.00046570176050853007
0.10481452027104377 -12.477738624839189 0.004780994737696886 0.0010194335412458955 0.0007646425977654303
0.13461129122238077 -12.391413117302633 0.00742776829471925 0.0016716941830816623 0.0012539536140891983
0.17287871640016 -12.281187807256229 0.01148916391263377 0.0027370399704063075 0.002053276006967586
0.22202484139902437 -12.140678140168735 0.017681888351852137 0.004472676097814876 0.00335585034237873
0.28514227329267855 -11.961944064975798 0.02705542362877189 0.007291570348374243 0.00547231062900444
0.36620278841858406 -11.735210167993518 0.0411236868307725 0.011852716315424061 0.008899346964855503
0.4703072634477366 -11.448606508648442 0.06203198982261782 0.019200406357023247 0.014426748590284255
0.6040066570953335 -11.08799810544926 0.09275577296325022 0.03097722331689745 0.023304094708306522
0.7757142408157198 -10.63703139325547 0.13731236724438922 0.04974812865865896 0.037502592417068215
0.9962350188291619 -10.0776377087777 0.2009288077204463 0.07949446732595522 0.06013728697284115
1.0 -10.068278600917907 0.20206540188357724 0.08005504166988686 0.06056552376697866
1.140625 -9.723288941178582 0.24550852908517928 0.10221592533143564 0.07754792766221907
1.2794456521745317 -9.391454783791355 0.28999315288078176 0.126370780183235 0.09618328026752021
1.28125 -9.387198710424553 0.29057999525524547 0.126699281253706 0.09643766604027526
1.421875 -9.059992923032071 0.33686304723756066 0.15342270924873525 0.1172224645704123
1.5625 -8.741680987631335 0.3839609518091205 0.18230616878770167 0.1399026008709745
1.6431676722147313 -8.56311201694503 0.4111929827806371 0.1998168245056311 0.15377134857085473
1.703125 -8.432297207476296 0.43147773482454976 0.21326322674316955 0.16448660339834564
1.84375 -8.131901179676502 0.4790013017087418 0.24618947134351998 0.19098489177257516
1.984375 -7.840577769012081 0.5260886273585577 0.2809473842369643 0.21940035082165998
2.110288932103281 -7.587517873808183 0.5674829001936725 0.31346963128404504 0.24645582590806026
2.125 -7.55843621757316 0.5722536763984554 0.3173473074102722 0.24971471780920496
2.265625 -7.2856078348446625 0.6169597332712984 0.35512496558537254 0.28186978602130885
2.40625 -7.022241628441119 0.659618821330997 0.39391751222733795 0.3157430324254431
2.546875 -6.76849723856084 0.699601593608639 0.4332423263481635 0.3511186707394014
2.6875 -6.524534700603964 0.7362609796141433 0.4724854704991648 0.38765755905871746
2.7102038655344476 -6.486074395415862 0.7418250231322272 0.478765281748176 0.3936351549939223
2.828125 -6.290500947206166 0.7689713468915453 0.5109087995493233 0.4248727449256373
2.96875 -6.066513594914316 0.7971815688133441 0.5476843782474177 0.46212081680465467
3.109375 -5.85264336607045 0.8204755083311852 0.5819601541593258 0.4986206565459801
3.25 -5.648897267241917 0.8386285290524196 0.6129511882952849 0.5335079539849268
3.390625 -5.455205078818124 0.8516461834700344 0.6400388615859818 0.5659242387387788
3.4806631836129913 -5.33640073857043 0.8573881619759458 0.6551494128391253 0.5850299043753813
3.53125 -5.271411529440324 0.8597734053391779 0.662852397676863 0.5951250542892614
3.671875 -5.09727565216842 0.8634696056897875 0.6813089020656058 0.62057983247509
3.8125 -4.932477461659436 0.8633545441415755 0.6956010121877299 0.6420343004395015
3.953125 -4.776630697800908 0.8601376160608085 0.706139098938876 0.6595182390259682
4.09375 -4.629299408811699 0.8545460454725138 0.7134684053900502 0.6733013879560898
4.234375 -4.490015843242119 0.8472649391508167 0.7181847164050827 0.6838170763817919
4.375 -4.358297441069108 0.8388963537691208 0.7208661086454669 0.6915787447143256
4.470149405299391 -4.273220789499302 0.8328737370158814 0.721790542084709 0.6955340977300413
4.515625 -4.233661409235838 0.829938416419675 0.7220284512999715 0.6971091439654105
4.65625 -4.1156361428875545 0.8207812198479258 0.7221038545397285 0.7008916754531729
4.796875 -4.003769397954038 0.8117143079876561 0.7214365936762945 0.7033441775815987
4.9375 -3.89763354317327 0.8029405935070377 0.7202899150832724 0.7048103076414813
5.078125 -3.7968284263830885 0.7945926295257131 0.7188581244440604 0.7055622709702254
5.21875 -3.700982436077639 0.7867485327596508 0.717280091311518 0.7058094827796833
5.359375 -3.6097522893126537 0.7794460731394839 0.715651937743889 0.7057093635695395
5.5 -3.5228219835774737 0.772694331763021 0.7140378835352195 0.7053780121805762
5.640625 -3.4399012477049142 0.7664828829574803 0.7124789727684471 0.7048996449390126
5.740927705896719 -3.3830586856574953 0.7623702430993724 0.7114148403439167 0.704502616420215
5.78125 -3.360723733817906 0.7607887495086132 0.7109998076207145 0.704334412201761
5.921875 -3.2850451162160503 0.7555814987130907 0.7096135870571185 0.7037246004574191
6.0625 -3.2126412050413635 0.7508268627709782 0.7083257885593692 0.7030994113304869
6.203125 -3.1433061404753566 0.74648923083911 0.7071368066215582 0.7024785682182006
6.34375 -3.076850703975861 0.7425333034243202 0.7060438118350252 0.7018749971764171
6.484375 -3.0131007635162237 0.7389251402987265 0.7050420399106896 0.7012967971331259
6.625 -2.9518958572455762 0.7356327793168136 0.7041256705976373 0.7007486750766976
6.765625 -2.8930879123237006 0.7326265585749807 0.7032884155590944 0.7002329839799746
6.90625 -2.836540091315635 0.7298792386848909 0.7025239021588048 0.6997504686788654
7.046875 -2.7821257563257453 0.7273659945520414 0.7018259157587483 0.6993007986321294
7.1875 -2.729727540219413 0.7250643255646532 0.7011885450907851 0.6988829460279593
7.328125 -2.679236514287653 0.7229539180767457 0.7006062621262821 0.6984954521653917
7.372964063630702 -2.6635215263745198 0.7223181927220921 0.7004313387199153 0.6983780081940845
7.46875 -2.630551442200519 0.721016483206351 0.7000739584183844 0.6981366134326059
7.609375 -2.5835781108401124 0.7192355852527257 0.6995869531578487 0.6978046096326462
7.75 -2.538228729456975 0.7175964705921967 0.6991409834234874 0.6974975911266332
7.890625 -2.494421389467876 0.7160859031545188 0.6987321837635694 0.697213736687269
8.03125 -2.45207957805587 0.714692009999828 0.6983570599092506 0.6969512906320325
8.171875 -2.4111317395183347 0.7134041387852212 0.6980124597993465 0.69670858539856
8.3125 -2.3715108790226065 0.7122127277732462 0.6976955439768284 0.696484053984749
8.453125 -2.333154204068424 0.7111091883057794 0.6974037566509734 0.6962762354193428
8.59375 -2.2960027995235093 0.7100857992237666 0.6971347981986202 0.6960837755224922
8.734375 -2.2600013325980837 0.7091356124587147 0.6968865995287699 0.695905424562083
8.875 -2.2250977845616804 0.708252368899573 0.6966572985038022 0.6957400329413046
9.015625 -2.191243206388335 0.7074304235954259 0.6964452184613164 0.6955865457141543
9.15625 -2.158391495849805 0.7066646793660833 0.696248848787155 0.6954439964827559
9.296875 -2.1264991938677476 0.7059505279355127 0.6960668274342936 0.695311501055973
9.4375 -2.095525298189343 0.7052837977661346 0.6958979252520479 0.6951882511244944
