# M=16, N=8, max=1, PBC
# U/t E0/t S1(n=4) S2(n=4) S3(n=4)
0.030000000019365026 -10.181106374825648 0.0004002538612528639 6.722118416746525e-5 5.041623372914472e-5
0.03852842839747091 -10.161114587481434 0.0006314814136541003 0.00011068722839091549 8.301636069774077e-5
0.04948132646069453 -10.1354821030666 0.0009939759163071216 0.00018217357640182286 0.00013663273512509733
0.06354792474407148 -10.102632897378705 0.00156048096816086 0.0002996500052754314 0.00022474443903774954
0.08161338889097945 -10.060560633885439 0.002442664264931338 0.0004925093462357921 0.00036940084201386725
0.10481452027104377 -10.006717682918756 0.0038108465034483174 0.0008087211705110064 0.0006065919903264216
0.13461129122238077 -9.93787979477142 0.0059228554765358155 0.001326353740283892 0.0009949039337477927
0.17287871640016 -9.849984017220091 0.009165532989253045 0.002172020602226432 0.0016293911155553786
0.22202484139902437 -9.737939538269737 0.014113240046288666 0.0035502018853774686 0.0026636682900305075
0.28514227329267855 -9.595415498239268 0.021608263768006175 0.005789463068381018 0.004344846132989133
0.36620278841858406 -9.4146181261059 0.03286785259542313 0.009414637681668836 0.007068397109375013
0.4703072634477366 -9.186084676548433 0.04962086764970941 0.015258507195936133 0.011463868879566519
0.6040066570953335 -8.898548653332979 0.07427223756117396 0.0246332370428215 0.018528701458869534
0.7757142408157198 -8.538979292139794 0.11008219794795515 0.039592624803977294 0.029839056699875854
0.9962350188291619 -8.092988088666857 0.1613197077899695 0.06333500603312636 0.04789082832523839
1.0 -8.085526636357017 0.16223626983777706 0.06378282360073051 0.048232572228729786
1.140625 -7.810496263615436 0.19729978254413538 0.08149701903400608 0.061790505688438024
1.2794456521745317 -7.545972081734681 0.2332688069761648 0.1008285469308392 0.07667916316842227
1.28125 -7.542579447920622 0.2337437816357637 0.1010916176179224 0.07688247547759897
1.421875 -7.2817650343132385 0.2712465806284614 0.1225072249445649 0.09350003117134698
1.5625 -7.0280601500984625 0.30950750762531776 0.14568771781500445 0.11164428086933853
1.6431676722147313 -6.885743545918707 0.33168412932222324 0.15975905989352057 0.12274429437635082
1.703125 -6.781489848618945 0.34823355458744665 0.17057439543576614 0.13132264936145788
1.84375 -6.542096456129575 0.38712846724618366 0.1970986830831265 0.1525444650801724
1.984375 -6.309938402288266 0.425883973613435 0.2251731980623708 0.17531497422911446
2.110288932103281 -6.108265650193974 0.46019980170628116 0.25153146689354866 0.19701245377127297
2.125 -6.085088289293459 0.46417337482808474 0.25468122403002 0.19962742700878167
2.265625 -5.867629948391963 0.5016481390349314 0.28546504024942987 0.2254530372395429
2.40625 -5.657654260403803 0.5379384248700543 0.3173141344838841 0.252728935921553
2.546875 -5.455253595121892 0.5726585342762887 0.3499550489681251 0.2813447630693089
2.6875 -5.260514865111536 0.6054180434978296 0.3830453222247989 0.31112926820620235
2.7102038655344476 -5.229797944077952 0.6104973273531966 0.3884030353425665 0.31603219798807203
2.828125 -5.073511393364904 0.6358386968899374 0.41617442103778934 0.3418391266459695
2.96875 -4.894294042618796 0.6635760777675506 0.4488743373508406 0.3731529043598387
3.109375 -4.722882303479154 0.6883437700184594 0.48064132322565367 0.40467336599953274
3.25 -4.559256224598438 0.7099365581281196 0.5109679888440484 0.4359407196882552
3.390625 -4.403350122362915 0.7282486487825803 0.5393821180826013 0.4664576768696529
3.4806631836129913 -4.307530613341937 0.7382475670948931 0.5563826264963012 0.4853707212525258
3.53125 -4.255048883073747 0.7432833093899198 0.5654860022672468 0.4957245200568945
3.671875 -4.114187368123382 0.7551517692933061 0.5889889857065596 0.5232794067936526
3.8125 -3.980553010245347 0.7640613611418754 0.6097269816468147 0.5487369964373112
3.953125 -3.853891246830793 0.7702950303113587 0.6276657659569258 0.571818199629039
4.09375 -3.7339130812685344 0.7741858345949524 0.6428887774613532 0.5923657753151561
4.234375 -3.6203038696285486 0.7760905092271901 0.6555734837216907 0.6103440089861465
4.375 -3.5127324174345884 0.7763656192332045 0.6659620547930185 0.625824460223745
4.470149405299391 -3.4432008137795367 0.7757994444175473 0.6718285080437996 0.6349580192058042
4.515625 -3.410859607512475 0.7753486275499633 0.6743319203289415 0.6389624309507189
4.65625 -3.3143460026469747 0.7733448483865839 0.6809703079197815 0.6499696971608202
4.796875 -3.2228581104018534 0.7706201114763154 0.6861549084865635 0.6590883246583932
4.9375 -3.1360732123634025 0.767398223541714 0.6901410826317447 0.6665687525458592
5.078125 -3.053682819999005 0.7638619892485021 0.6931548610477067 0.6726535485017733
5.21875 -2.97539491878967 0.7601565483549892 0.6953904373154902 0.677566835626898
5.359375 -2.900935209277877 0.7563939690835442 0.6970107578831906 0.6815085478809157
5.5 -2.8300475620527394 0.7526582969488276 0.6981499896378063 0.6846523345443787
5.640625 -2.7624938877791703 0.7490105169537893 0.6989169296239215 0.687145942752065
5.740927705896719 -2.716224806697974 0.7464864750303688 0.6992853888433332 0.6885965276218746
5.78125 -2.6980535949718543 0.7454931049781317 0.6993987108691808 0.689113095740562
5.921875 -2.636522775686428 0.7421340078024805 0.6996644017700202 0.6906561310595265
6.0625 -2.5777132278217545 0.7389500027805278 0.699768278379282 0.6918588966169157
6.203125 -2.5214513949987936 0.7359494571348986 0.6997526728645997 0.6927895919197962
6.34375 -2.4675772820338167 0.733134544400027 0.6996503789030326 0.6935033807194229
6.484375 -2.415943385882047 0.730502991790881 0.6994866386906802 0.6940446951745676
6.625 -2.3664136680997374 0.7280494352366738 0.6992807577066023 0.6944492105700428
6.765625 -2.3188625846568596 0.7257664542370685 0.69904740086585 0.6947455035832864
6.90625 -2.2731741816023887 0.7236453504366782 0.698797623171509 0.6949564243955901
7.046875 -2.229241259978758 0.7216767242809006 0.6985396833289093 0.6951002198119527
7.1875 -2.1869646099442037 0.7198508947068163 0.6982796824198916 0.6951914453061185
7.328125 -2.1462523118441044 0.7181581982599621 0.6980220630400344 0.6952417013862036
7.372964063630702 -2.1335858624112207 0.7176449224340251 0.6979409652817896 0.6952506689624594
7.46875 -2.1070191006276624 0.7165891966122517 0.6977699980093846 0.6952602256540059
7.609375 -2.0691857892726278 0.7151348152493027 0.697525692210923 0.6952543674542415
7.75 -2.0326787465641054 0.7137864310197175 0.6972906163927775 0.69522996765562
7.890625 -1.9974294245338666 0.7125359221666177 0.6970656878663224 0.6951916621574039
8.03125 -1.9633739310032123 0.7113756912364391 0.6968514098618979 0.6951431242848969
8.171875 -1.9304526429155324 0.7102986687338539 0.6966479787624129 0.6950872583384706
8.3125 -1.8986098564457066 0.7092983034337283 0.6964553664174371 0.6950263541579007
8.453125 -1.867793470199955 0.7083685437514449 0.6962733831496175 0.6949622105983266
8.59375 -1.8379546981501724 0.7075038134190388 0.6961017258182887 0.69489623422246
8.734375 -1.8090478092677875 0.7066989838367741 0.6959400143302394 0.694829518233135
8.875 -1.7810298911258018 0.7059493448091683 0.6957878192284905 0.6947629056454785
9.015625 -1.7538606350193084 0.7052505748736388 0.6956446823994273 0.6946970398805679
9.15625 -1.7275021404128317 0.7045987120608199 0.6955101324798738 0.694632405311987
9.296875 -1.7019187367568567 0.7039901256485663 0.6953836961899196 0.6945693597798268
9.4375 -1.677076820926722 0.7034214892704442 0.6952649065409151 0.6945081606763548
9.468957260645173 -1.6716180173970772 0.7032994410832565 0.6952393339002674 0.694494742778863
