# M=16, N=8, max=1, PBC
# U/t E0/t S1(n=4) S2(n=4) S3(n=4)
-1.4499461141742076 -14.15423091861323 0.4548390026287894 0.23421390313546997 0.17543417236663128
-1.5 -14.310127690346574 0.48697171785845583 0.25519045203877067 0.19059691821537683
-1.5390625 -14.433117517000593 0.5131915800315241 0.2724821693347508 0.2029310865884808
-1.578125 -14.5573223903884 0.5404935573197669 0.29061357135642396 0.2156765053718166
-1.6171875 -14.68279657462503 0.5689652183840384 0.309614662514182 0.22879528091240253
-1.6431676722147313 -14.766981449114256 0.5885999714030703 0.3227490604816845 0.23770235236901538
-1.65625 -14.809602018571063 0.598711564938962 0.3295168340450374 0.24223556241711197
-1.6953125 -14.93781022015419 0.6298602046910577 0.3503541707558693 0.2559293582933675
-1.734375 -15.06750475383907 0.6625688646352472 0.37216611257110976 0.2697911358907632
-1.7734375 -15.19878477577555 0.6970364091828589 0.39500265306005655 0.28371850356498474
-1.8125 -15.33177000866704 0.7335190609484954 0.4189342958301667 0.2975975488748297
-1.8515625 -15.46660803050159 0.7723547307262377 0.44407100914364683 0.31131789248697306
-1.8621381668030597 -15.503455515463951 0.7833296130155452 0.45110525066167284 0.31499400834807734
-1.890625 -15.603485259451473 0.8140000127341445 0.47059842377512684 0.3248074490281727
-1.9296875 -15.742644052605042 0.859086673355657 0.49884758100620896 0.33810686948470803
-1.96875 -15.884410209696938 0.9085063497177748 0.5294307687692905 0.35152416167589173
-2.0078125 -16.02923854628481 0.9635278492670505 0.5635073257830268 0.365951858113851
-2.046875 -16.17778974639706 1.0259190583306008 0.6032939238490194 0.38350789046051315
-2.0859375 -16.33105777688232 1.0979185135819831 0.6529567525472988 0.40876187106538175
-2.110288932103281 -16.42963380269935 1.1486390101757449 0.6919564266661506 0.4321155761352191
-2.125 -16.49055797264057 1.181626273962186 0.7196770834624253 0.45065073305207193
-2.1640625 -16.658494397856536 1.2770365479680965 0.8127033412113178 0.5233839587096094
-2.203125 -16.83753120212855 1.3754643706734866 0.9341542687475117 0.6390294943373211
-2.2421875 -17.029623349002687 1.4563704023546515 1.0637192371884474 0.7866051628497575
-2.28125 -17.234604926787302 1.505828948695659 1.1691992509951232 0.9283136172481292
-2.3203125 -17.45043421808637 1.5289270746207073 1.2385153402826035 1.035354164885299
-2.359375 -17.674648850979423 1.5372114179270246 1.2796437044949922 1.105960914772651
-2.3915085659852595 -17.863941824023343 1.5386883965485838 1.3001863987950548 1.1439708275642921
-2.3984375 -17.905238473466806 1.5386620114868181 1.3035485954122716 1.1504260860891078
-2.4375 -18.140755902397057 1.5372723145565121 1.3176444537015168 1.178493869771561
-2.4765625 -18.380179880798934 1.5348379281490248 1.3261454738277063 1.196606292410924
-2.515625 -18.62277639010954 1.5321394242004063 1.331374115184663 1.2086215052366303
-2.5546875 -18.868002986054073 1.5295066896703107 1.3346314505246433 1.216812206728366
-2.59375 -19.115447774360554 1.5270690728685707 1.3366682009071198 1.222535084873014
-2.6328125 -19.364790463315046 1.5248662271345585 1.337931063575538 1.2266195661139534
-2.671875 -19.615776886266612 1.5228982262688762 1.3386934820465148 1.2295865699465605
-2.7102038655344476 -19.863448841077002 1.521179650030919 1.3391212641605224 1.2317368915385956
-2.7109375 -19.868201827181053 1.5211486729689376 1.3391271193794383 1.2317722262748534
-2.75 -20.121897104099148 1.519595443856022 1.3393421606559235 1.2333991320518365
-2.7890625 -20.376723084806603 1.518215624401397 1.3394107183983408 1.2346183406753735
-2.828125 -20.632562508663245 1.5169876643481395 1.3393807943361553 1.2355347065604336
-2.8671875 -20.889315898719374 1.5158921963294185 1.3392848117342302 1.2362225512322542
-2.90625 -21.146898095804506 1.5149122199766056 1.3391449449632784 1.2367355718886737
-2.9453125 -21.40523560021036 1.5140329979908707 1.3389765153286257 1.237113247216751
-2.984375 -21.66426450503793 1.513241835431237 1.3387901943584728 1.2373850655572873
-3.0234375 -21.92392886986772 1.5125278257052743 1.3385934572541593 1.2375733708888328
-3.0625 -22.18417942675646 1.5118816023666142 1.3383915563762843 1.2376953140626847
-3.0713688829008103 -22.243344639671385 1.5117434677635808 1.3383454031926476 1.237715196664114
-3.1015625 -22.444972540253666 1.5112951133889005 1.3381881824055926 1.2377642138928264
-3.140625 -22.706269363831286 1.5107614234102025 1.3379859191430574 1.2377905220591696
-3.1796875 -22.968035149795085 1.5102745440679612 1.3377865600197048 1.2377825175516568
-3.21875 -23.230238680297184 1.5098292901589287 1.3375913307091647 1.2377468135499203
-3.2578125 -23.492851794761926 1.5094211584930664 1.3374010472052076 1.2376887322805246
-3.296875 -23.755848994711 1.5090462261878175 1.3372162290416618 1.2376125856392628
-3.3359375 -24.019207111206796 1.5087010653694257 1.3370371810058623 1.2375218876620515
-3.375 -24.282905023322762 1.508382671602095 1.3368640525090951 1.2374195170973428
-3.4140625 -24.546923418480425 1.5080884037492543 1.3366968809712745 1.2373078430196411
-3.453125 -24.811244587353606 1.507815933333747 1.3365356236754762 1.2371888227703547
-3.4806631836129913 -24.997758151311828 1.5076358225792932 1.3364254431512013 1.2371013919868634
-3.4921875 -25.07585224748729 1.507563201788459 1.3363801812439586 1.2370640789674985
-3.53125 -25.340731390903272 1.5073283842658096 1.3362304149851516 1.236934960532393
-3.5703125 -25.60586815185043 1.507109858907672 1.3360861597299767 1.2368025914025678
-3.609375 -25.871249691560152 1.5069061806726305 1.3359472333308045 1.2366679096782587
-3.6484375 -26.136864097423107 1.5067160589751287 1.335813443679827 1.2365316992789444
-3.6875 -26.40270029445427 1.5065383385220876 1.3356845938754853 1.2363946156915784
-3.7265625 -26.66874796727305 1.50637198284229 1.3355604860042636 1.2362572070285829
-3.765625 -26.93499749111752 1.506216060085917 1.3354409238809577 1.236119931334727
-3.8046875 -27.20143987065223 1.5060697307472006 1.335325715007614 1.2359831708792655
-3.84375 -27.46806668552325 1.5059322370210761 1.3352146719444073 1.2358472440096842
-3.8828125 -27.73487004177653 1.505802893550432 1.3351076132382431 1.2357124150229932
-3.921875 -28.001842528387836 1.5056810793620636 1.3350043640194018 1.2355789024171866
-3.94450053368929 -28.156551235305592 1.5056137426392695 1.3349462366080491 1.2355022441960344
-3.9609375 -28.268977178263974 1.5055662308210849 1.334904756349891 1.23544688581305
-4.0 -28.53626743316743 1.505457835460204 1.3348086293868775 1.2353165117794784
-4.470149405299391 -31.763571415888237 1.5045224131096946 1.3338750337091794 1.2339012285229893
-5.065846875931114 -35.872503038800545 1.5038927136051115 1.3330962951564196 1.232515895383453
-5.740927705896719 -40.546158077665524 1.503511081122615 1.3325232470520874 1.2313756100182758
-6.505970616862512 -45.85684113943282 1.5032710827145372 1.3320966498539626 1.2304577357930953
-7.372964063630702 -51.88719608173825 1.5031157201535112 1.3317760148163682 1.2297274247463044
-8.355494096867755 -58.73135413549173 1.5030127245886504 1.3315331691401777 1.2291502497422995
-9.468957260645173 -66.49632772948189 1.5029430361893343 1.3313481259817292 1.228696027033684
-10.730801860961929 -75.30363996110472 1.5028950229519413 1.3312064571644955 1.2283395736652114
-12.160801385999516 -85.29120005159051 1.5028613988927964 1.3310975924535935 1.2280603965998003
-13.781364362688091 -96.61544635420258 1.502837500399183 1.3310136928450271 1.22784205364702
-15.617885505130227 -109.45378621670692 1.50282028540036 1.3309488866016617 1.2276714676484994
-17.699143657484708 -124.00736847127789 1.5028077350373392 1.3308987399577932 1.2275382975593905
-20.057752767196323 -140.50423052762824 1.502798487597203 1.330859883240306 1.2274343984292608
-22.730672955459028 -159.20286847972486 1.5027916102641994 1.3308297422438713 1.2273533732073876
-25.75978969354196 -180.3962855993647 1.5027864544637408 1.3308063423790237 1.2272902080616017
-29.192570160847232 -204.41658229037344 1.5027825628199984 1.330788164091624 1.2272409793509231
-33.0828070700297 -231.64015918972316 1.5027796084654739 1.3307740350152493 1.2272026201459596
-37.491461615144175 -262.4936147915681 1.5027773549037455 1.3307630488303506 1.2271727352858983
-42.48761875207367 -297.4604299064375 1.5027756290952565 1.3307545037869781 1.2271494554996147
-48.149569780773135 -337.0885436324757 1.5027743031569667 1.3307478558606887 1.2271313226959828
-54.56603919372133 -381.9989395088886 1.5027732817442878 1.3307426828955178 1.2271171999718655
-61.837575015668676 -432.8953763670107 1.5027724932304505 1.3307386570571644 1.2271062011346086
-70.07812442172732 -490.5754163424853 1.50277188345731 1.3307355236090839 1.2270976355802716
-79.4168193242173 -555.9429228459572 1.5027714112515715 1.3307330845229641 1.2270909652255684
-89.99999990895753 -630.0222243291093 1.5027710451692826 1.3307311857994994 1.2270857708837672
